N_estimators,max_features,Max_depth,Min_samples_leaf,Min_samples_split,bootstrap,Error-
502,,210.0,6,16,False,0.1430285207486359
75,,146.0,1,6,True,0.1223488502797336
181,log2,272.0,25,18,True,0.1410572867652273
141,,192.0,35,19,False,0.1332681286850908
281,log2,30.0,15,11,False,0.1302690547992143
47,,43.0,10,17,False,0.1433318165241988
244,log2,295.0,3,9,True,0.1266940384879374
382,log2,242.0,5,20,True,0.130874778583715
317,,61.0,26,6,False,0.1378009211382493
245,,149.0,25,7,False,0.1384742399787187
639,sqrt,120.0,16,6,True,0.1343860907419626
136,sqrt,43.0,21,11,True,0.1375873782064911
514,log2,14.0,5,10,True,0.1278562877576537
203,sqrt,19.0,19,5,True,0.1368064386333066
533,,264.0,43,20,True,0.1314783890242969
24,sqrt,232.0,46,9,False,0.1452761126161645
533,log2,291.0,48,7,False,0.14127822030766
701,sqrt,266.0,3,15,False,0.1270710672569901
568,sqrt,47.0,15,19,False,0.1303654695119438
202,,73.0,47,15,False,0.130027209967583
722,log2,158.0,49,3,False,0.141876402492458
683,sqrt,297.0,25,16,True,0.1391278913221541
416,,34.0,27,2,True,0.1286188275320797
115,sqrt,6.0,13,18,False,0.1312871848438333
711,log2,75.0,36,13,False,0.1377624233301519
143,,54.0,5,7,False,0.1475159507749222
296,sqrt,271.0,43,2,False,0.1400385686184857
330,sqrt,40.0,7,12,True,0.1290020271269328
375,,206.0,5,6,True,0.1252747081762504
436,log2,222.0,9,15,False,0.1281730891542176
415,sqrt,250.0,34,5,False,0.1373188057819531
294,,154.0,17,11,True,0.1278968954221836
696,,43.0,1,6,False,0.1618260637802
533,log2,58.0,48,17,True,0.1484184982980292
669,log2,300.0,44,16,False,0.140250591154692
11,,188.0,48,3,True,0.136286014910837
207,sqrt,141.0,7,2,False,0.1268531939977894
704,log2,91.0,24,9,False,0.1333792542156613
52,,263.0,45,12,True,0.1331673425010865
332,,187.0,27,16,False,0.1378009211382494
498,log2,102.0,4,15,False,0.1269952223596002
180,,80.0,16,9,False,0.142989428578389
738,sqrt,53.0,33,16,False,0.1367880718670362
502,log2,264.0,50,10,False,0.1420489048896911
228,,288.0,19,20,True,0.128151449208275
664,sqrt,159.0,3,2,True,0.1260830294010758
733,,187.0,25,9,False,0.1384742399787184
788,sqrt,212.0,2,4,False,0.1234877243908217
563,,256.0,4,6,False,0.15498848770598
732,,55.0,32,6,False,0.1356273021645252
305,sqrt,231.0,34,13,True,0.1432551570264984
225,sqrt,221.0,38,9,False,0.1379375748217403
267,log2,234.0,26,8,True,0.1401738622308645
21,log2,28.0,20,19,False,0.1366406193593927
316,log2,102.0,50,4,True,0.14928260716203
298,log2,165.0,45,20,True,0.1469425813237682
773,log2,175.0,36,19,False,0.1377555531254408
771,,253.0,44,18,False,0.1300272099675823
33,sqrt,10.0,43,19,True,0.151966905046324
477,log2,1.0,9,5,False,0.1642195978089748
601,,51.0,48,20,True,0.1351758207944391
311,,263.0,50,9,True,0.136287231003953
434,,1.0,45,2,False,0.1449024769017961
683,,10.0,48,13,True,0.1352509150501889
730,log2,17.0,40,12,True,0.1450409887341595
746,sqrt,33.0,50,2,True,0.1489992719658077
611,,282.0,32,4,True,0.1290280336284196
616,log2,25.0,11,16,True,0.1317519856211687
474,sqrt,234.0,15,5,True,0.1340849097304392
115,,71.0,33,2,False,0.1338772782768449
258,log2,100.0,20,19,False,0.1324014891810098
704,log2,94.0,36,3,False,0.1377190283196196
500,log2,240.0,7,8,True,0.1287133474532149
463,sqrt,201.0,13,9,False,0.1295416378759221
631,,125.0,9,17,True,0.126518978848439
238,sqrt,110.0,17,19,True,0.135717362802143
361,log2,95.0,40,13,True,0.1448087530670651
600,,152.0,5,20,True,0.1270235875874643
438,log2,11.0,20,4,True,0.1364510015184924
253,,134.0,29,15,False,0.1370621047707702
156,log2,177.0,1,10,False,0.1257528183591683
670,log2,113.0,19,11,False,0.1315934671291911
341,,189.0,32,11,True,0.129013076476351
399,log2,50.0,16,10,False,0.1307950298606106
124,log2,213.0,40,8,False,0.1393340045632775
143,sqrt,249.0,49,9,True,0.1492615375683228
368,sqrt,198.0,27,18,False,0.1349715149679203
194,sqrt,201.0,23,7,False,0.1340199304808254
83,log2,225.0,28,7,True,0.1432285113576549
754,sqrt,148.0,28,14,True,0.1404535466738224
142,log2,183.0,43,7,True,0.1467538244172164
682,,174.0,25,4,False,0.1384742399787184
145,log2,260.0,12,13,True,0.1325087660706957
273,sqrt,294.0,43,13,True,0.1460822821539316
43,log2,240.0,15,3,True,0.1364819780605796
468,,205.0,35,16,False,0.133268128685091
662,log2,174.0,2,2,False,0.1235357091069155
626,sqrt,263.0,7,16,False,0.1266969874712588
462,,23.0,1,14,True,0.1258170013243252
183,log2,114.0,2,12,False,0.1261130591886335
247,sqrt,86.0,46,7,False,0.1412286579778071
316,,267.0,41,6,True,0.1306559321462654
115,log2,11.0,21,13,True,0.1374838965457112
488,log2,108.0,22,19,True,0.1377023789189368
641,log2,197.0,12,18,True,0.1321550224012914
524,,53.0,11,5,False,0.1431405373463584
339,log2,20.0,16,10,True,0.1345887351899409
34,,176.0,20,20,False,0.1407062147958618
630,log2,105.0,44,2,True,0.1466599260809263
20,sqrt,116.0,23,3,False,0.1382923397611889
118,log2,46.0,26,11,True,0.1411595522300047
217,log2,271.0,28,4,False,0.1352518338288907
419,,0.0,22,18,True,0.1283420395151724
427,,171.0,31,6,True,0.1290906309908752
415,sqrt,155.0,6,15,False,0.1262830930822327
666,log2,156.0,7,6,False,0.1268193134001549
480,log2,88.0,45,6,False,0.1409749530744327
494,,276.0,38,9,False,0.1312235088928915
760,sqrt,190.0,28,13,False,0.1346610169332183
642,log2,69.0,1,11,True,0.1279008288742657
691,sqrt,3.0,48,12,True,0.148168088465254
45,sqrt,115.0,42,13,False,0.1431804484086662
