N_estimators,max_features,Max_depth,Min_samples_leaf,Min_samples_split,bootstrap,Error-
276,sqrt,241,39,16,True,0.14480392893373314
522,sqrt,132,7,18,True,0.1296914615653029
612,sqrt,153,31,18,False,0.1361589541620285
375,sqrt,58,46,20,False,0.1407138706148152
761,,76,3,11,True,0.12506059845394488
219,log2,257,9,15,False,0.12864832818924785
102,,251,40,17,False,0.1317242504495357
239,log2,45,19,8,False,0.13143637217453014
419,,230,12,17,False,0.14172918609939092
658,,53,29,11,False,0.13706210477077
548,sqrt,137,9,16,False,0.1281008971468784
295,sqrt,116,23,9,False,0.13354665887446282
785,log2,52,48,10,False,0.14142675750913347
392,sqrt,212,28,11,False,0.13479753187746624
110,,45,6,5,True,0.12548115435064586
624,log2,200,37,6,False,0.1377536874368518
504,sqrt,283,11,9,False,0.12863405007978876
97,,87,40,13,False,0.13172425044953573
461,sqrt,54,25,7,True,0.1392071415838917
341,sqrt,175,43,20,True,0.14624556912508857
62,log2,151,43,19,False,0.14274361915726122
472,sqrt,192,1,11,True,0.1279749553616953
84,log2,206,44,12,False,0.14244644248142682
240,sqrt,298,26,18,False,0.1353175794220841
617,sqrt,283,41,11,True,0.1452910945411491
315,sqrt,16,48,2,False,0.14172799882453047
303,sqrt,146,33,13,True,0.14303296957705133
567,log2,2,49,15,False,0.15002348633458643
15,sqrt,169,17,10,True,0.14154731458944328
273,log2,223,39,20,False,0.13854930333246548
783,,154,37,13,True,0.1296380979643882
689,,280,28,10,False,0.13780092113824885
365,,254,43,5,True,0.1314712450709193
703,sqrt,60,9,8,True,0.1302529339052108
103,,164,31,10,False,0.1339104720001422
684,log2,4,34,3,False,0.13779879271538675
71,sqrt,1,44,10,True,0.16542206035845541
380,log2,255,49,7,True,0.1485269582245203
377,sqrt,177,6,6,False,0.1263045577508674
61,,222,7,9,True,0.12620242407594442
358,,150,23,16,False,0.1394474875862984
33,,102,49,17,True,0.1357701213560072
431,sqrt,76,37,3,True,0.14378724095870501
85,sqrt,269,4,20,False,0.128817474898761
167,sqrt,168,35,8,True,0.14441318506985446
377,log2,261,2,16,False,0.12687984116995585
416,,289,48,17,False,0.13002720996758318
666,sqrt,83,43,4,True,0.14618157355874692
456,sqrt,109,34,12,True,0.14294441806126032
352,log2,135,46,4,True,0.14760126249396535
113,sqrt,254,40,19,False,0.13964685698910553
36,,220,42,18,False,0.12836572771280644
497,sqrt,149,8,11,True,0.1297127259152551
725,sqrt,267,49,18,False,0.1419062121022201
756,sqrt,53,23,18,False,0.1329039241005715
537,log2,115,12,12,True,0.13227378742618556
589,log2,179,20,2,False,0.1323375675351507
81,log2,92,16,10,True,0.13526605981721015
768,log2,294,5,14,True,0.12817707507614998
266,,57,21,11,False,0.13955331675195284
434,log2,45,38,4,False,0.13805263649925337
503,sqrt,24,28,6,False,0.13490360300442109
717,sqrt,83,16,4,False,0.13064505641726032
81,,207,29,12,True,0.1291457163471453
59,sqrt,190,4,10,True,0.12803062393952044
573,,123,43,19,True,0.1315232710361207
284,log2,203,26,2,False,0.13505382887659342
604,sqrt,294,38,10,False,0.13797538823615704
278,,296,13,5,True,0.12709692050367008
480,log2,209,38,10,False,0.13825701434757995
26,sqrt,69,14,13,True,0.13659458409780295
103,,185,34,17,False,0.13364833130116613
68,sqrt,160,6,17,True,0.12974309995566177
696,log2,60,14,10,True,0.13315267515187554
553,,55,38,8,True,0.1297921984478679
648,,171,20,8,False,0.14070621479586154
453,,287,22,4,True,0.12829435034927048
26,sqrt,19,50,11,False,0.14744547879753606
