Alpha,Max_iter,Tolerance,fit_intercept,positive,warm_start,selection,Error-
1,2800,0.1,True,True,True,random,0.10368881156524956
76,1800,1e-07,True,False,False,cyclic,0.10368881156524956
46,2800,9.999999999999999e-05,False,True,False,cyclic,0.5422582256127189
76,300,1e-08,False,False,True,cyclic,0.565860322592435
1,2300,9.999999999999999e-05,True,False,True,random,0.09939967056000104
6,3800,9.999999999999999e-06,True,True,True,random,0.10368881156524956
76,1300,1e-06,False,False,False,cyclic,0.565860322592435
51,3800,0.1,False,False,True,random,0.5550434079725595
71,800,1e-07,True,True,False,cyclic,0.10368881156524956
6,4300,9.999999999999999e-05,False,True,True,cyclic,0.2040377618604392
91,800,1e-08,False,True,True,cyclic,0.5797867809035597
1,2800,0.001,False,True,True,cyclic,0.12593518918661606
46,4300,9.999999999999999e-06,False,False,True,random,0.5422582256127189
81,4300,1e-07,False,True,False,random,0.5704147555552591
21,3300,1e-08,True,False,True,cyclic,0.10368881156524956
96,3300,9.999999999999999e-06,False,False,True,cyclic,0.5848332990299294
76,2800,1e-06,True,True,True,random,0.10368881156524956
71,4800,0.1,False,True,False,cyclic,0.5613818730756215
76,800,9.999999999999999e-06,False,True,True,cyclic,0.565860322592435
91,300,0.001,True,False,True,random,0.10368881156524956
66,4300,9.999999999999999e-05,False,True,False,random,0.557083704553747
71,3800,0.001,False,True,True,random,0.5613818730756215
86,300,1e-07,True,True,False,random,0.10368881156524956
16,1300,0.001,False,True,True,cyclic,0.36771970733311204
6,3300,0.001,False,True,True,random,0.20515028168901406
76,800,0.01,True,True,True,random,0.10368881156524956
31,4300,1e-06,False,False,False,cyclic,0.5084999434204378
96,1300,0.1,True,True,False,random,0.10368881156524956
36,3800,9.999999999999999e-06,False,False,True,cyclic,0.5357638664489865
51,3800,0.01,False,False,False,cyclic,0.5457185332208047
11,3300,1e-06,False,True,True,cyclic,0.27945193984281413
1,2800,0.01,True,False,False,random,0.09939967056000104
41,2300,0.01,True,True,True,random,0.10368881156524956
11,2300,1e-07,False,True,False,cyclic,0.2794515291698497
56,1300,9.999999999999999e-05,False,False,False,cyclic,0.5492989528181365
91,2800,1e-08,True,False,False,random,0.10368881156524956
1,4800,0.001,True,False,False,random,0.09939967056000104
86,300,0.01,False,True,False,random,0.5757579991222168
61,1800,0.001,True,True,True,random,0.10368881156524956
81,3800,9.999999999999999e-06,True,False,True,cyclic,0.10368881156524956
71,300,1e-06,True,False,False,cyclic,0.10368881156524956
6,800,0.001,True,False,True,random,0.10345382664877725
76,4300,1e-08,True,True,True,random,0.10368881156524956
16,1800,9.999999999999999e-05,False,True,False,cyclic,0.36755971256614206
96,1300,0.1,True,True,False,cyclic,0.10368881156524956
16,4300,1e-06,True,True,True,random,0.10368881156524956
6,1300,1e-08,True,False,False,random,0.10345382664877725
21,300,1e-06,True,False,False,cyclic,0.10368881156524956
6,2800,1e-06,False,True,False,cyclic,0.20401585350728357
21,1300,0.1,True,True,True,cyclic,0.10368881156524956
16,2300,0.1,True,False,False,cyclic,0.10368881156524956
16,2300,9.999999999999999e-06,True,False,True,cyclic,0.10368881156524956
56,3300,1e-07,True,True,True,cyclic,0.10368881156524956
36,2800,1e-06,True,False,False,random,0.10368881156524956
36,4800,1e-07,False,False,True,cyclic,0.5357638664489865
66,3300,1e-06,False,False,True,cyclic,0.557083704553747
66,2800,1e-08,False,False,True,random,0.557083704553747
41,4800,0.001,False,False,False,cyclic,0.538938032811326
21,1300,1e-07,True,False,True,random,0.10368881156524956
66,3300,0.001,False,True,True,cyclic,0.557083704553747
26,3300,9.999999999999999e-05,False,True,True,random,0.47502633599153976
81,1300,0.001,True,False,True,random,0.10368881156524956
51,800,1e-07,True,False,True,random,0.10368881156524956
46,2300,1e-08,True,False,False,random,0.10368881156524956
26,3300,1e-06,False,True,True,random,0.474547636154262
71,1300,9.999999999999999e-05,False,False,True,random,0.5613818730756215
26,4300,1e-06,True,True,True,random,0.10368881156524956
21,800,9.999999999999999e-05,False,True,True,random,0.4405711150084563
1,3800,1e-06,False,False,True,random,0.12521820092351174
46,300,1e-07,True,True,False,random,0.10368881156524956
91,1300,9.999999999999999e-06,False,False,True,cyclic,0.5797867809035597
36,2300,9.999999999999999e-05,False,True,False,cyclic,0.5357638664489865
96,2300,1e-06,False,True,False,random,0.5848332990299294
91,2300,0.01,False,False,True,random,0.5797867809035597
46,2800,1e-06,True,True,False,random,0.10368881156524956
86,1800,9.999999999999999e-05,True,True,True,random,0.10368881156524956
91,300,9.999999999999999e-06,True,False,True,random,0.10368881156524956
66,3300,0.1,False,False,True,cyclic,0.557083704553747
1,800,0.001,True,True,False,random,0.10368881156524956
66,4300,9.999999999999999e-06,False,True,False,random,0.557083704553747
16,4300,1e-07,True,False,True,random,0.10368881156524956
86,3300,0.001,False,True,True,random,0.5750896881426304
26,4800,9.999999999999999e-05,False,True,True,random,0.4745252114574309
96,1300,0.01,False,False,False,cyclic,0.5848332990299294
21,4800,1e-06,True,False,False,random,0.10368881156524956
26,1300,0.1,True,False,True,random,0.10368881156524956
71,2300,9.999999999999999e-05,True,True,False,random,0.10368881156524956
71,2300,1e-06,True,False,False,random,0.10368881156524956
31,800,1e-07,True,True,True,random,0.10368881156524956
46,3800,9.999999999999999e-06,True,False,False,random,0.10368881156524956
11,300,0.001,True,True,False,cyclic,0.10368881156524956
96,1300,9.999999999999999e-05,True,False,True,cyclic,0.10368881156524956
81,1300,1e-06,True,False,False,cyclic,0.10368881156524956
61,3300,9.999999999999999e-06,False,True,False,random,0.5530732942939486
86,2300,1e-07,True,False,True,cyclic,0.10368881156524956
81,800,1e-07,False,False,True,random,0.5704147555552591
61,300,9.999999999999999e-06,True,False,False,cyclic,0.10368881156524956
36,3300,1e-08,False,False,False,cyclic,0.5357638664489865
16,3800,9.999999999999999e-06,True,False,True,cyclic,0.10368881156524956
96,800,0.01,True,False,True,random,0.10368881156524956
96,2800,0.01,False,True,False,cyclic,0.5848332990299294
21,300,9.999999999999999e-06,True,True,False,cyclic,0.10368881156524956
56,800,1e-06,True,False,True,random,0.10368881156524956
41,1300,0.1,False,True,False,random,0.5325652265151686
11,3800,9.999999999999999e-06,False,False,False,cyclic,0.2794544987243618
96,1300,1e-06,False,False,False,random,0.5848332990299294
56,3300,0.01,False,True,False,cyclic,0.5492989528181365
6,300,0.1,True,True,True,random,0.10368881156524956
26,2300,9.999999999999999e-06,False,True,False,cyclic,0.474541954018439
56,2800,1e-07,True,True,False,cyclic,0.10368881156524956
46,800,0.001,True,False,True,cyclic,0.10368881156524956
21,300,1e-06,False,True,True,cyclic,0.44072100234151607
61,1300,9.999999999999999e-05,False,True,True,random,0.5530732942939486
31,2800,1e-06,False,False,False,random,0.5085013308452312
26,3300,1e-08,True,False,False,random,0.10368881156524956
41,800,9.999999999999999e-05,True,False,True,random,0.10368881156524956
96,300,1e-06,True,False,True,cyclic,0.10368881156524956
71,1800,1e-07,False,True,False,cyclic,0.5613818730756215
41,2300,0.001,False,False,True,cyclic,0.538938032811326
71,4800,9.999999999999999e-06,True,True,True,cyclic,0.10368881156524956
21,300,9.999999999999999e-05,True,True,False,cyclic,0.10368881156524956
96,4800,0.01,True,True,True,cyclic,0.10368881156524956
1,2300,9.999999999999999e-06,False,False,True,random,0.12521961519388042
56,300,0.1,False,False,True,cyclic,0.5492989528181365
76,2800,1e-07,True,True,True,cyclic,0.10368881156524956
66,3800,1e-06,True,False,False,random,0.10368881156524956
41,1300,0.1,True,False,True,random,0.10368881156524956
86,2300,0.001,True,True,True,cyclic,0.10368881156524956
91,4300,9.999999999999999e-05,False,False,True,cyclic,0.5797867809035597
91,2800,1e-06,True,False,True,random,0.10368881156524956
51,3800,9.999999999999999e-05,False,True,True,cyclic,0.5457185332208047
56,3300,9.999999999999999e-06,False,True,False,cyclic,0.5492989528181365
26,3800,0.001,True,False,True,random,0.10368881156524956
61,2300,1e-06,True,False,False,random,0.10368881156524956
