N_neighbours,weights,algorithm,Leaf_size,P,metric,Error-
10,distance,kd_tree,90,2.5,cityblock,0.5008761952665414
9,distance,brute,40,1.0,cityblock,0.5033711731488698
1,uniform,brute,80,3.5,l1,0.6585156250000002
10,distance,brute,30,4.5,l1,0.5008761952665414
9,distance,brute,50,1.5,cityblock,0.5033711731488698
2,distance,brute,60,2.0,euclidean,0.6029782310241258
9,distance,kd_tree,40,1.0,l2,0.5249673852884439
8,distance,brute,50,4.5,cityblock,0.507371098993529
1,distance,ball_tree,60,3.5,euclidean,0.684765625
3,distance,brute,100,4.5,l1,0.5500716428485359
4,uniform,kd_tree,30,2.0,euclidean,0.6920898437500003
10,distance,ball_tree,90,3.5,l1,0.5008761952665414
5,uniform,kd_tree,100,1.0,euclidean,0.6930624999999997
2,uniform,brute,70,3.0,l1,0.6778906250000001
2,distance,kd_tree,100,1.5,manhattan,0.5848476870291759
3,uniform,brute,70,1.5,l2,0.6873958333343748
10,distance,ball_tree,10,2.0,l1,0.5008761952665414
1,uniform,ball_tree,100,4.5,l1,0.6585156250000002
8,distance,ball_tree,10,2.0,euclidean,0.5300834478921077
3,uniform,ball_tree,30,1.0,cityblock,0.671067708334375
3,distance,brute,10,1.0,l2,0.5695750413290193
2,uniform,brute,90,3.5,cityblock,0.6778906250000001
6,distance,brute,70,2.5,l1,0.5153293762054884
8,distance,kd_tree,70,4.5,manhattan,0.507371098993529
4,distance,brute,30,2.0,euclidean,0.558022492324135
5,distance,kd_tree,90,4.5,l1,0.5206782701851727
6,distance,kd_tree,10,2.0,cityblock,0.5153293762054884
1,distance,brute,20,2.0,cityblock,0.6585156250000002
8,distance,ball_tree,10,2.5,manhattan,0.507371098993529
4,distance,ball_tree,100,3.0,l2,0.5580224906696389
5,distance,brute,100,4.0,l1,0.5206782701851727
8,uniform,brute,100,3.0,euclidean,0.6941764322910156
6,uniform,kd_tree,30,2.5,euclidean,0.6945312499999999
5,distance,ball_tree,60,1.0,l1,0.5206782701851727
2,distance,ball_tree,70,1.5,cityblock,0.5848476870291759
5,distance,kd_tree,40,1.0,l2,0.5430242994208663
2,uniform,ball_tree,60,1.0,l2,0.6957812500000002
6,distance,kd_tree,20,2.5,euclidean,0.5403637960143456
10,distance,brute,90,2.0,manhattan,0.5008761952665414
8,uniform,ball_tree,70,4.0,cityblock,0.6700748697910159
2,uniform,ball_tree,80,1.0,manhattan,0.6778906250000001
6,distance,ball_tree,40,2.5,l1,0.5153293762054884
7,uniform,kd_tree,50,1.0,manhattan,0.6685453869040177
2,uniform,ball_tree,100,2.5,l2,0.6957812500000002
6,uniform,ball_tree,60,3.0,manhattan,0.670091145833333
1,distance,ball_tree,70,1.0,l2,0.684765625
5,distance,brute,20,1.5,l1,0.5206782701851727
10,uniform,ball_tree,10,2.5,l2,0.6832708333343749
6,uniform,kd_tree,20,4.0,euclidean,0.6945312499999999
9,distance,kd_tree,90,1.5,l1,0.5033711731488698
8,distance,brute,80,3.5,euclidean,0.5300834504335938
3,distance,brute,80,1.0,l2,0.5695750413290193
10,distance,ball_tree,30,3.5,manhattan,0.5008761952665414
8,uniform,kd_tree,20,4.5,l2,0.6941764322910156
2,distance,kd_tree,100,2.0,cityblock,0.5848476870291759
1,distance,kd_tree,10,4.5,manhattan,0.6585156250000002
8,distance,kd_tree,60,3.0,euclidean,0.5300834478921077
10,uniform,kd_tree,80,4.0,cityblock,0.6647395833343746
7,distance,kd_tree,10,4.5,l2,0.5315665111876327
7,distance,kd_tree,60,3.0,l1,0.5108701577852198
9,uniform,kd_tree,60,4.5,l2,0.6864756944444448
5,uniform,ball_tree,50,1.0,cityblock,0.6638437499999998
10,distance,brute,70,2.0,l2,0.5234067935028607
2,distance,brute,100,1.5,cityblock,0.5848476870291759
8,distance,ball_tree,90,3.5,l2,0.5300834478921077
10,uniform,ball_tree,90,1.0,euclidean,0.6832708333343749
10,distance,kd_tree,60,2.0,l1,0.5008761952665414
7,distance,ball_tree,60,1.0,euclidean,0.5315665111876327
8,uniform,kd_tree,100,3.5,l1,0.6700748697910159
4,uniform,ball_tree,50,2.5,l1,0.6734114583343751
1,distance,kd_tree,100,3.5,manhattan,0.6585156250000002
3,uniform,ball_tree,10,1.0,manhattan,0.671067708334375
3,uniform,ball_tree,90,1.0,euclidean,0.6873958333343748
1,distance,ball_tree,100,4.5,l2,0.684765625
2,distance,kd_tree,90,1.0,l2,0.6029782304784748
5,uniform,brute,50,4.5,cityblock,0.6638437499999998
4,distance,kd_tree,50,4.0,l1,0.5338129273669152
9,distance,ball_tree,50,1.0,cityblock,0.5033711731488698
3,distance,kd_tree,20,1.0,euclidean,0.5695750413290193
7,distance,kd_tree,50,2.0,l1,0.5108701577852198
5,uniform,brute,50,3.5,l2,0.6930624999999997
2,distance,brute,60,2.0,cityblock,0.5848476870291759
9,uniform,kd_tree,10,1.0,euclidean,0.6864756944444448
6,uniform,brute,70,3.5,euclidean,0.6945312499999999
5,uniform,brute,20,3.0,cityblock,0.6638437499999998
7,distance,brute,80,4.0,l2,0.5315606957332533
3,uniform,ball_tree,100,3.5,cityblock,0.671067708334375
8,distance,brute,50,3.5,euclidean,0.5300834504335938
10,distance,brute,60,4.5,manhattan,0.5008761952665414
6,distance,ball_tree,70,2.5,manhattan,0.5153293762054884
2,distance,ball_tree,40,4.5,l1,0.5848476870291759
9,uniform,brute,30,2.0,l1,0.6679166666666667
10,distance,kd_tree,40,3.0,manhattan,0.5008761952665414
10,uniform,brute,90,1.5,l2,0.6832708333343749
10,distance,kd_tree,80,4.0,l1,0.5008761952665414
6,distance,brute,50,4.5,l1,0.5153293762054884
2,distance,kd_tree,40,1.0,manhattan,0.5848476870291759
9,uniform,brute,50,3.0,l2,0.6864699074079865
10,distance,brute,20,3.0,euclidean,0.5234067976323546
4,distance,ball_tree,30,4.0,manhattan,0.5338129273669152
8,uniform,ball_tree,80,1.5,euclidean,0.6941764322910156
7,distance,ball_tree,90,4.0,cityblock,0.5108701577852198
1,distance,ball_tree,30,4.0,l2,0.684765625
2,uniform,kd_tree,10,3.0,l1,0.6778906250000001
8,distance,brute,10,2.5,cityblock,0.507371098993529
5,uniform,ball_tree,60,3.5,l1,0.6638437499999998
5,uniform,kd_tree,100,1.5,manhattan,0.6638437499999998
9,distance,ball_tree,80,3.0,manhattan,0.5033711731488698
7,uniform,ball_tree,100,1.5,l1,0.6685453869040177
4,distance,ball_tree,60,2.5,l1,0.5338129273669152
8,uniform,kd_tree,40,1.5,euclidean,0.6941764322910156
1,distance,ball_tree,80,3.0,cityblock,0.6585156250000002
2,uniform,ball_tree,10,2.5,manhattan,0.6778906250000001
10,uniform,brute,50,1.0,manhattan,0.6647395833343746
5,uniform,ball_tree,70,3.0,manhattan,0.6638437499999998
7,distance,kd_tree,50,4.0,l1,0.5108701577852198
8,uniform,kd_tree,10,2.5,manhattan,0.6700748697910159
9,distance,kd_tree,30,3.5,manhattan,0.5033711731488698
9,distance,ball_tree,100,1.0,l2,0.5249625731023255
6,uniform,brute,80,2.0,l2,0.6945312499999999
1,distance,brute,80,3.5,l1,0.6585156250000002
9,uniform,brute,10,4.5,euclidean,0.6864699074079865
