N_neighbours,weights,algorithm,Leaf_size,P,metric,Error-
4,uniform,kd_tree,20,2.0,l1,0.146147923547374
4,uniform,brute,30,1.0,manhattan,0.146147923547374
5,distance,ball_tree,20,4.0,cityblock,0.14109916446882478
8,distance,kd_tree,100,2.0,l2,0.13512245777230206
10,distance,kd_tree,20,3.0,cityblock,0.13588380820455484
2,uniform,ball_tree,30,3.5,euclidean,0.1501550149482515
2,distance,ball_tree,30,3.0,cityblock,0.1516547441394306
10,distance,ball_tree,100,2.5,manhattan,0.13588380820455484
8,uniform,kd_tree,20,2.0,manhattan,0.1381175432052143
10,uniform,kd_tree,50,3.0,cityblock,0.13647995219218648
4,uniform,ball_tree,10,1.0,euclidean,0.14134066190224445
2,uniform,kd_tree,90,3.0,cityblock,0.1534270806183092
6,distance,brute,30,4.5,l1,0.14093119219629863
4,uniform,brute,60,3.5,l2,0.14134066190224445
5,uniform,ball_tree,100,4.0,manhattan,0.1420447815721728
9,distance,kd_tree,10,2.0,l1,0.137661714806757
3,distance,ball_tree,50,2.5,l1,0.14878149859554834
2,uniform,kd_tree,20,1.5,euclidean,0.1501550149482515
9,uniform,kd_tree,50,1.0,cityblock,0.13863329127328014
5,distance,kd_tree,90,1.0,l1,0.14109916446882478
1,distance,kd_tree,60,3.5,euclidean,0.16440245632448983
6,uniform,brute,40,1.0,euclidean,0.13470606497217444
3,distance,ball_tree,90,1.0,cityblock,0.14878149859554834
9,distance,brute,60,3.0,l1,0.137661714806757
7,uniform,brute,60,2.5,l1,0.14034112987096173
4,distance,brute,60,3.5,cityblock,0.14470548441404887
8,distance,kd_tree,70,3.0,cityblock,0.13729942514146481
7,distance,kd_tree,70,1.5,l2,0.13633053491989636
6,uniform,brute,50,1.5,l2,0.13470606497217444
1,uniform,kd_tree,100,2.5,l2,0.16440245632448983
5,distance,kd_tree,50,4.0,l2,0.1374820736368051
6,distance,ball_tree,70,3.0,manhattan,0.14093119219629863
4,distance,brute,50,3.5,l2,0.14049873677040545
4,uniform,ball_tree,40,3.5,l2,0.14134066190224445
7,distance,ball_tree,100,4.0,l1,0.13956070678389065
5,distance,kd_tree,30,1.5,l1,0.14109916446882478
6,distance,brute,90,2.5,manhattan,0.14093119219629863
7,distance,ball_tree,80,3.0,cityblock,0.13956070678389065
3,uniform,kd_tree,90,4.5,l2,0.14230679312697456
1,distance,ball_tree,10,4.5,l2,0.16440245632448983
3,distance,ball_tree,40,1.5,cityblock,0.14878149859554834
5,distance,ball_tree,80,2.5,cityblock,0.14109916446882478
8,uniform,brute,10,3.5,l1,0.1381175432052143
9,distance,kd_tree,50,1.0,l1,0.137661714806757
9,distance,brute,60,2.0,l1,0.137661714806757
5,distance,kd_tree,100,3.5,manhattan,0.14109916446882478
10,distance,kd_tree,100,4.0,euclidean,0.1380269999175113
4,distance,brute,40,1.0,euclidean,0.14049873677040547
1,uniform,kd_tree,100,1.5,euclidean,0.16440245632448983
2,uniform,kd_tree,90,1.5,euclidean,0.1501550149482515
9,distance,kd_tree,40,2.0,euclidean,0.1355865099969875
5,distance,kd_tree,90,2.0,cityblock,0.14109916446882478
4,distance,brute,50,2.5,l1,0.14470548441404887
8,uniform,ball_tree,90,2.5,cityblock,0.1381175432052143
5,uniform,kd_tree,80,2.5,cityblock,0.1420447815721728
7,distance,ball_tree,40,3.0,manhattan,0.13956070678389065
4,distance,brute,90,2.0,l2,0.14049873677040545
10,distance,kd_tree,60,2.0,l1,0.13588380820455484
10,uniform,brute,80,4.5,euclidean,0.1391273775649151
1,distance,ball_tree,80,1.5,cityblock,0.15806467268656188
8,uniform,ball_tree,100,1.5,l1,0.1381175432052143
1,uniform,kd_tree,90,3.5,manhattan,0.1580646726865619
8,uniform,ball_tree,100,1.5,euclidean,0.13621156390380662
7,distance,kd_tree,30,3.5,euclidean,0.13633053491989636
5,uniform,brute,100,3.0,euclidean,0.13857403560135553
8,uniform,ball_tree,10,3.5,manhattan,0.1381175432052143
10,uniform,brute,50,3.0,cityblock,0.13647995219218648
8,distance,brute,80,4.5,l1,0.13729942514146481
10,distance,kd_tree,80,3.0,manhattan,0.13588380820455484
9,uniform,brute,90,4.5,euclidean,0.13656962146117854
2,uniform,kd_tree,100,1.0,l1,0.1534270806183092
1,distance,brute,20,4.5,cityblock,0.15806467268656188
8,distance,brute,50,2.0,euclidean,0.13512245777230206
1,distance,ball_tree,80,4.5,l2,0.16440245632448983
7,uniform,kd_tree,70,3.0,manhattan,0.14034112987096173
7,uniform,brute,50,1.0,cityblock,0.14034112987096173
8,distance,brute,90,4.0,euclidean,0.13512245777230206
6,distance,ball_tree,30,3.5,l1,0.14093119219629863
2,uniform,ball_tree,50,2.0,cityblock,0.1534270806183092
3,distance,kd_tree,50,1.5,manhattan,0.14878149859554834
5,distance,kd_tree,40,4.5,l1,0.14109916446882478
4,distance,ball_tree,80,3.0,l2,0.14049873677040545
2,uniform,kd_tree,20,3.5,euclidean,0.1501550149482515
8,distance,ball_tree,70,3.5,euclidean,0.13512245777230206
9,uniform,kd_tree,70,2.5,l1,0.13863329127328014
5,uniform,ball_tree,50,2.5,cityblock,0.1420447815721728
3,uniform,brute,100,1.0,cityblock,0.15034849543537668
8,distance,brute,90,1.5,l2,0.13512245777230206
3,uniform,kd_tree,90,4.5,manhattan,0.15034849543537668
3,uniform,brute,30,3.0,cityblock,0.15034849543537668
4,uniform,kd_tree,10,3.0,cityblock,0.146147923547374
1,uniform,ball_tree,70,3.0,l1,0.1580646726865619
4,uniform,kd_tree,90,2.5,euclidean,0.14134066190224445
5,distance,kd_tree,80,3.0,euclidean,0.1374820736368051
1,uniform,kd_tree,90,1.5,l1,0.1580646726865619
5,distance,ball_tree,10,1.5,cityblock,0.14109916446882478
8,uniform,kd_tree,60,1.0,manhattan,0.1381175432052143
8,distance,brute,30,3.5,cityblock,0.13729942514146481
1,uniform,ball_tree,10,4.5,euclidean,0.16440245632448983
9,uniform,brute,80,2.0,manhattan,0.13863329127328014
8,distance,ball_tree,70,4.0,manhattan,0.13729942514146481
1,uniform,ball_tree,80,2.5,cityblock,0.1580646726865619
7,distance,kd_tree,70,4.0,euclidean,0.13633053491989636
6,uniform,brute,70,3.0,l2,0.13470606497217444
9,uniform,brute,40,4.5,l2,0.13656962146117854
7,distance,kd_tree,60,4.0,l1,0.13956070678389065
7,uniform,ball_tree,70,1.0,manhattan,0.14034112987096173
6,uniform,kd_tree,70,2.5,l2,0.13470606497217444
9,distance,kd_tree,90,2.0,l2,0.1355865099969875
10,uniform,ball_tree,60,2.5,l2,0.1391273775649151
5,uniform,ball_tree,40,2.5,l1,0.1420447815721728
2,distance,brute,20,4.5,euclidean,0.1490787574138725
