N_neighbours,weights,algorithm,Leaf_size,P,metric,Error-
6,uniform,ball_tree,50,3.0,l1,0.1645215831900477
9,distance,kd_tree,40,2.5,cityblock,0.1632191001040776
7,uniform,kd_tree,80,3.0,l1,0.1640521095602938
6,distance,brute,50,4.0,l2,0.1630342960396298
1,uniform,kd_tree,60,2.5,cityblock,0.1958061714238723
4,uniform,brute,40,4.0,l1,0.165746445679252
8,distance,kd_tree,90,2.0,cityblock,0.1630149688599243
3,distance,kd_tree,80,4.0,cityblock,0.1640214664892537
6,uniform,ball_tree,10,2.0,manhattan,0.1645215831900477
5,distance,brute,70,1.5,cityblock,0.1631709931946517
3,distance,ball_tree,90,2.0,euclidean,0.1643590825845804
10,uniform,brute,100,4.0,l2,0.1637121101767771
8,uniform,kd_tree,70,4.0,manhattan,0.1646327794477691
10,distance,brute,30,2.5,l1,0.1621595819926734
1,uniform,ball_tree,60,2.5,manhattan,0.1958061714238723
3,uniform,brute,40,4.0,euclidean,0.1642606779653639
4,uniform,ball_tree,100,2.0,l1,0.165746445679252
10,distance,kd_tree,40,2.5,cityblock,0.1621595819926734
3,distance,brute,10,4.5,cityblock,0.1640214664892537
2,uniform,kd_tree,100,1.0,l1,0.1801796310176129
4,distance,kd_tree,90,1.5,l2,0.1684487706160074
9,distance,brute,60,2.5,l1,0.1632191001040776
1,distance,brute,10,3.0,l2,0.2009648055951189
9,distance,brute,100,1.5,cityblock,0.1632191001040776
6,distance,kd_tree,40,2.5,manhattan,0.1629645395659578
8,uniform,ball_tree,90,2.5,euclidean,0.1611864122256552
8,uniform,ball_tree,10,3.5,cityblock,0.1646327794477691
7,distance,brute,40,3.0,l2,0.1611287419852012
3,distance,brute,10,2.0,l2,0.1643590825845804
9,distance,ball_tree,30,3.5,cityblock,0.1632191001040776
7,uniform,kd_tree,80,1.5,cityblock,0.1640521095602938
9,uniform,brute,40,4.0,euclidean,0.1627767476818458
4,uniform,kd_tree,60,3.0,euclidean,0.1692494560110703
8,uniform,kd_tree,30,1.5,euclidean,0.1611864122256552
7,distance,brute,20,1.5,manhattan,0.1623563261201955
