N_estimators,max_features,Max_depth,Min_samples_leaf,Min_samples_split,bootstrap,Error-
363,sqrt,75,35,9,True,0.061966095704982876
261,,9,28,20,False,0.05779102149088224
26,,174,29,8,True,0.0589192554006456
766,log2,207,50,13,True,0.06656079763929358
756,sqrt,134,5,6,False,0.04265686379699243
102,log2,276,32,19,False,0.05736585882856349
314,sqrt,163,33,6,False,0.057784921408503304
627,,41,38,16,False,0.06362735413392175
475,log2,243,34,3,False,0.05822901266160232
464,,295,38,9,True,0.06066279851099801
30,sqrt,210,36,5,False,0.06009308980817093
409,sqrt,160,3,16,True,0.04482610542686177
504,,68,43,11,True,0.06245849621719515
404,sqrt,230,21,17,False,0.04930782439947765
768,,185,39,19,False,0.06322718112357274
220,,210,4,11,True,0.04287023603783353
531,,169,19,3,True,0.04963857010726924
782,log2,34,28,12,True,0.060031341018987015
298,log2,85,28,5,True,0.06027272510845887
244,log2,286,36,3,True,0.062094299504983
677,log2,65,36,5,False,0.05924049410599589
235,,265,11,12,False,0.05748452720612368
203,,257,19,3,False,0.056298723794325184
443,,287,48,3,True,0.06458793165458723
49,,178,20,5,True,0.05152530066300074
768,,9,7,18,True,0.0468872478823986
457,sqrt,5,9,19,True,0.05702092026869591
66,sqrt,10,29,13,False,0.05462542759436453
637,log2,96,22,18,True,0.05746820504005009
378,,104,10,15,True,0.044569999909296075
793,,228,26,8,True,0.056483996185636286
765,,146,1,2,True,0.039864521925678235
77,log2,121,32,12,False,0.05737602174499315
224,sqrt,225,41,20,False,0.060295593048069585
551,sqrt,299,35,13,True,0.061967762595991904
135,sqrt,83,13,4,True,0.04853193340324846
534,,12,42,10,True,0.062176823130178686
205,sqrt,57,26,7,False,0.05106689044986146
777,log2,35,45,12,False,0.06052417011175879
180,,32,50,11,True,0.06552943026649298
287,,202,14,13,True,0.045641948938106136
511,,7,40,9,True,0.06203553902533369
505,,9,25,18,False,0.05793119739844959
397,sqrt,11,48,19,True,0.0658804879908559
120,log2,37,35,8,True,0.06250760014627281
506,,48,14,14,True,0.04580881811534996
267,log2,163,31,11,False,0.05597791658655796
245,sqrt,199,27,11,False,0.05218202728831078
424,sqrt,226,22,16,False,0.04940506132792496
300,,94,30,3,True,0.05797108846188918
797,sqrt,270,33,12,True,0.0612584010290304
31,log2,46,45,8,False,0.062010954274350466
76,sqrt,93,44,6,True,0.06495507117033104
457,sqrt,190,9,18,False,0.043618441025542264
144,sqrt,69,44,20,True,0.0648548747451662
384,sqrt,265,30,2,False,0.05434168500722079
223,log2,173,43,17,True,0.06455658084405284
169,,136,30,11,False,0.05666026950979083
647,log2,145,30,6,False,0.054371293391313004
304,log2,160,38,3,True,0.0630316576325113
284,log2,59,22,12,False,0.049100980127842
452,sqrt,227,7,10,False,0.04350332428512002
306,sqrt,250,29,3,False,0.05333678791651853
691,,159,38,19,False,0.06362735413392166
36,log2,78,40,12,False,0.060963029247328715
156,log2,244,47,15,False,0.0617046747177751
672,sqrt,31,32,8,False,0.05717626023470821
111,sqrt,188,2,12,True,0.04398234713278171
181,,206,33,7,False,0.061560277681086524
772,,299,36,9,True,0.05975917842895092
603,sqrt,103,33,6,False,0.057768917213074845
624,sqrt,106,10,20,True,0.04742158849357866
176,sqrt,100,25,2,False,0.05032210962675954
217,log2,191,21,8,True,0.05648056478334429
510,,4,11,7,False,0.06394547499048661
509,sqrt,276,18,16,True,0.052872364541324435
292,sqrt,92,24,2,False,0.049506336306164196
605,log2,277,14,13,False,0.04735227463333517
317,log2,162,23,18,False,0.04924695697190464
389,,49,22,3,True,0.0540161987593224
330,,68,45,14,False,0.06062956370561323
586,sqrt,44,41,11,False,0.05983834269059668
728,log2,211,6,8,True,0.043755076155377486
742,,60,23,5,True,0.05469514076648068
354,sqrt,106,9,16,True,0.04662282443135946
81,log2,159,19,16,True,0.054698384615284645
237,sqrt,21,29,3,True,0.060415499183938653
778,log2,162,35,6,True,0.06198709121039057
403,log2,275,15,5,False,0.04750149938513246
123,sqrt,161,39,5,False,0.060510737940583724
356,log2,288,12,15,False,0.04652157164824603
763,log2,267,1,9,False,0.04154273766255715
778,,259,46,14,True,0.06371627814222024
357,sqrt,98,13,11,False,0.04711882180111551
462,log2,74,50,12,False,0.06168766432437819
418,,148,18,16,False,0.05520031855173844
229,,4,50,7,False,0.06831085965805973
47,log2,43,13,4,True,0.04823559206565737
658,,76,40,8,True,0.06130469998857282
608,log2,178,22,10,True,0.05750575394677452
611,sqrt,,22,2,True,0.057506367066643395
549,sqrt,280,17,18,False,0.048732528241379885
620,sqrt,50,49,10,False,0.061473090250491975
296,sqrt,164,46,14,False,0.06116490492474467
660,sqrt,127,45,13,True,0.0650614271283577
726,,143,12,7,False,0.05936817905049663
523,sqrt,213,31,16,False,0.05609794135185479
410,log2,208,12,3,True,0.04802200443764095
117,log2,228,15,8,False,0.047897590575913196
777,sqrt,15,34,10,True,0.06174565498280445
498,log2,33,21,16,True,0.056796034349170466
306,,116,16,6,True,0.046047414539097685
636,sqrt,141,38,3,False,0.05946415871031007
349,sqrt,123,43,13,True,0.0646421096073588
717,sqrt,272,36,9,True,0.06224106547673291
578,log2,125,20,7,False,0.04925717681911836
142,log2,242,22,10,True,0.057501890628565054
14,,258,18,6,False,0.05520031855173856
266,,15,6,13,True,0.042106664185402404
119,sqrt,80,27,16,True,0.06029863699036742
782,,122,27,7,False,0.05707021674780335
504,,221,29,10,True,0.05763001818598498
188,,284,33,4,True,0.05879784664297877
412,,199,6,20,True,0.04272405762891903
210,,239,42,17,True,0.061880621621752174
422,,173,32,9,False,0.06185514937589639
360,,13,27,3,True,0.05703907348944834
355,,181,34,17,False,0.06125579198287812
557,,77,31,19,True,0.05831211519083476
45,log2,31,13,12,True,0.0483184395359637
457,,93,48,8,True,0.0646348195018308
403,log2,288,17,13,True,0.05146654717585681
607,sqrt,213,22,12,True,0.05751606099167689
660,,223,4,11,True,0.04254564477614161
71,log2,192,7,6,True,0.045588332299588114
404,,297,2,6,False,0.05362852212029429
98,log2,141,44,8,True,0.06518240982737841
375,log2,4,29,20,False,0.06194888598751027
568,sqrt,44,12,15,False,0.04655420424138881
744,log2,223,25,20,True,0.059140303336343236
395,sqrt,56,23,11,False,0.04944785419917449
445,log2,230,8,15,False,0.043248028357370516
157,sqrt,43,14,3,False,0.04762262325174047
739,,57,1,4,False,0.054670325052830517
404,,4,25,8,True,0.06399329966418975
797,,39,21,6,False,0.05978032864835805
384,log2,277,27,18,False,0.05238209317631143
422,,186,49,10,True,0.06490234828964637
194,,213,40,10,False,0.06296896787837192
491,,244,22,18,False,0.05978404881491397
101,,235,25,4,False,0.057970975681225334
190,sqrt,108,23,18,True,0.05796635416421234
266,sqrt,269,44,3,True,0.06488319631257201
227,sqrt,226,38,17,True,0.06304632822245859
285,sqrt,286,50,2,False,0.061795791790369224
800,log2,186,44,20,True,0.06482983280234628
503,log2,178,13,3,False,0.0471004972070255
682,sqrt,188,25,5,False,0.05060867280345998
115,,248,12,2,True,0.045369153712809134
16,,243,41,15,True,0.06327582565960428
387,,294,29,18,False,0.05700231844702137
286,sqrt,215,1,17,True,0.04475167932852948
40,,116,1,2,True,0.04172183445047938
670,log2,205,50,17,False,0.06158997744563823
644,sqrt,184,7,15,True,0.0448232610812988
123,sqrt,300,19,18,False,0.04936217187600308
112,sqrt,63,38,13,False,0.06029760943698545
647,,250,48,8,False,0.06405765657656731
60,log2,248,1,10,False,0.042651374113223665
312,log2,231,39,12,False,0.05998335646336147
337,log2,191,18,6,True,0.052740924938482335
14,,223,36,16,False,0.06379118511550574
771,sqrt,46,47,18,False,0.061230651064343194
527,,223,7,13,False,0.0572657099213442
258,log2,98,20,16,True,0.0555006685825938
800,sqrt,205,16,2,False,0.04802093552947628
56,,14,9,10,False,0.0596601060019586
113,log2,69,15,18,True,0.04907289576920995
247,,48,26,10,True,0.056799098139527444
389,log2,148,23,12,True,0.05811961585179725
344,log2,74,12,12,False,0.04653963173790785
277,,84,34,9,True,0.059351670078484
212,sqrt,84,4,4,False,0.04284067494957419
466,log2,155,45,15,True,0.06515866991662911
611,,13,32,12,False,0.06185514937589659
700,,265,3,4,True,0.04131308820828141
582,log2,287,44,2,False,0.06044926316251622
62,,,21,17,False,0.05978032864835776
717,,279,13,6,False,0.0583651335800377
293,sqrt,117,42,9,True,0.06442100056840937
307,log2,49,20,3,False,0.0492945315106737
445,log2,12,28,3,False,0.05308331805475213
439,sqrt,80,1,4,False,0.040830263302933295
621,log2,213,44,11,False,0.06036563242489034
133,log2,28,42,16,True,0.06429638111685887
733,,171,13,16,True,0.0455176062115438
611,log2,292,5,16,True,0.04406202126960005
324,,218,33,14,False,0.061560277681086295
205,,17,28,11,False,0.057468007409500525
468,,146,34,11,False,0.06125579198287793
332,,24,39,15,False,0.06322718112357277
211,sqrt,216,11,18,True,0.048014527208742136
571,,184,27,12,True,0.05688569043376975
500,,137,13,7,False,0.05836513358003704
128,,75,19,11,True,0.050019727486262856
110,log2,146,10,11,False,0.044884074916897276
17,sqrt,142,45,11,True,0.06631388623024617
614,,162,16,11,False,0.06058641467772386
535,,208,50,4,True,0.06552111706207303
661,sqrt,170,25,18,False,0.05060030857789665
734,log2,160,4,7,True,0.04322864685394203
243,sqrt,131,15,17,True,0.04898259689720736
46,,192,6,18,True,0.042523280140745245
533,sqrt,197,18,17,False,0.04907671644807024
589,sqrt,251,31,16,True,0.06090577306947314
205,,128,5,19,False,0.05440109509495531
282,,57,7,17,True,0.0428328885046834
766,sqrt,131,40,7,True,0.06369227732107918
285,log2,300,6,18,False,0.043715809218502294
347,log2,156,7,10,False,0.04347331812208577
569,sqrt,48,1,10,False,0.04212741070382694
579,,6,32,6,True,0.06141578950932942
393,,190,23,14,True,0.05497408225898082
412,,1,24,2,False,0.07009351973753862
92,sqrt,158,39,20,False,0.06070387492350878
13,,127,32,14,True,0.05939932168307127
685,sqrt,98,31,3,False,0.056103906698916746
445,log2,70,49,13,True,0.06626486493742978
521,,65,12,7,True,0.045462596813456095
748,log2,83,2,20,True,0.04498491481854374
714,,174,36,8,True,0.0598247242422262
703,sqrt,174,8,16,True,0.04582000407122206
135,log2,286,27,2,True,0.06016829054638626
30,,200,38,15,False,0.06362735413392177
472,log2,29,38,13,False,0.059653844484872674
434,sqrt,183,47,12,True,0.06559118762737902
530,log2,115,49,20,True,0.06628179280289277
52,sqrt,65,17,3,False,0.050391355686496275
84,,56,42,16,True,0.062457378477782266
775,,108,23,19,False,0.054701735905796696
135,sqrt,292,3,9,True,0.04376326361569227
459,log2,223,45,20,False,0.060644030487798435
742,sqrt,69,4,6,True,0.04322818081490205
159,sqrt,77,6,5,True,0.044248360671967385
304,sqrt,63,43,6,True,0.06460413442073
148,,284,22,13,False,0.05978404881491336
197,,55,9,15,False,0.059392499317728116
684,log2,178,9,7,True,0.0468309320871893
300,,161,25,13,False,0.0579709756812253
110,sqrt,242,37,12,False,0.06016288997536543
48,sqrt,14,8,16,True,0.04688463063333209
600,,37,49,8,True,0.06493052548945041
516,log2,293,4,3,False,0.04265087958922307
534,log2,273,38,20,True,0.06301862655069583
79,sqrt,226,32,19,False,0.057347668006848505
259,sqrt,79,11,7,True,0.048068766087475345
735,,178,13,4,False,0.05836513358003768
431,sqrt,133,48,9,False,0.06139997981144108
287,sqrt,250,36,17,False,0.059431311572683075
170,sqrt,48,16,11,False,0.048083521199658356
224,,196,27,4,True,0.057032150211188536
377,log2,97,49,2,True,0.06621755704693337
726,,244,2,14,True,0.04218754288720602
508,,61,14,14,False,0.056510387535587465
95,sqrt,46,14,20,False,0.04789285656563882
333,sqrt,101,13,2,True,0.048479539134012505
516,,91,14,2,True,0.04584036415590905
15,sqrt,206,3,20,False,0.044470583347574394
493,,33,33,7,True,0.05896535511506307
28,,26,30,17,False,0.05666026950979083
165,log2,72,1,3,True,0.04241917514887147
53,,135,2,12,False,0.05339362728100455
599,log2,7,4,5,True,0.053078136518390745
672,log2,110,7,6,True,0.044719712681570135
142,log2,244,19,17,True,0.0544734486035831
320,,136,19,20,True,0.04944975100374512
710,,13,3,2,True,0.042748041669453805
427,,200,9,10,True,0.04436607155681705
89,,103,38,4,False,0.06362735413392183
328,log2,256,34,2,False,0.058160036253463075
148,sqrt,217,46,6,False,0.061686359772818104
69,log2,186,11,8,False,0.04657777092020396
27,log2,111,45,16,False,0.06229184141880618
674,,73,2,20,False,0.05297908751470499
758,sqrt,246,50,4,True,0.06653359345119282
541,log2,67,30,4,False,0.0543876230520954
97,log2,208,34,5,False,0.05831235446341653
63,sqrt,78,4,4,True,0.043766525178917694
343,log2,39,10,17,True,0.04732976258840152
718,log2,174,43,11,True,0.0644750981589058
787,,123,29,6,True,0.05745192756531415
691,log2,212,49,16,False,0.061476243686374867
520,log2,277,9,18,True,0.04658616021719995
148,sqrt,75,15,10,False,0.04771442247673169
224,,229,48,10,True,0.06445430249973856
577,sqrt,139,18,5,False,0.04901978944678217
683,log2,76,40,3,False,0.05967180384184312
40,log2,141,25,15,True,0.05970742732095507
549,sqrt,53,14,15,False,0.04738145257804576
159,log2,92,34,5,False,0.05841323730392558
334,log2,188,19,12,False,0.049164683951499345
714,,273,44,8,True,0.06272510073928982
648,sqrt,35,7,16,True,0.044909152964801635
16,sqrt,177,30,12,False,0.05603456226269704
400,log2,83,13,19,False,0.047072806384774395
696,log2,176,36,9,True,0.062245435626420674
492,log2,281,14,3,False,0.04738490256704264
268,,145,26,13,False,0.05654528621647723
601,log2,181,10,20,False,0.04435278080821098
281,sqrt,155,2,5,False,0.04174130670477242
356,log2,207,26,19,True,0.05936908575599864
324,sqrt,159,8,18,False,0.04416657422821505
616,,233,2,4,False,0.0538111535729924
119,sqrt,80,18,17,True,0.05284959657631499
266,log2,286,12,10,False,0.04655739827451125
527,,77,44,16,True,0.06274540234770244
477,log2,38,2,18,False,0.043497276354738136
757,log2,210,13,5,False,0.04697627376700255
489,sqrt,68,19,4,True,0.05431670118959255
411,,37,3,14,True,0.04277649241538184
782,log2,251,48,7,True,0.06596653949594894
726,sqrt,250,48,16,False,0.06138387465256325
267,sqrt,288,47,5,True,0.06562394897128014
767,log2,35,22,19,True,0.05750891228730284
