N_estimators,max_features,Max_depth,Min_samples_leaf,Min_samples_split,bootstrap,Error-
636,log2,77.0,36,3,True,895.3423771487217
408,,256.0,50,16,False,502.35021378027056
596,sqrt,135.0,6,15,True,432.3291730693524
21,sqrt,249.0,3,16,True,407.59783021454376
13,log2,87.0,41,7,False,867.3978343616916
194,,172.0,19,6,False,331.84653434508
51,log2,83.0,43,5,True,987.7202321549825
586,,71.0,6,9,False,276.754485309147
352,,277.0,49,6,False,498.46747052760537
224,log2,299.0,13,11,True,602.6762355254056
541,log2,243.0,14,9,True,592.1044253382482
686,,127.0,35,10,True,513.4956802761899
649,sqrt,6.0,39,4,True,935.7179190627456
360,sqrt,150.0,25,12,False,661.9081612937493
305,,259.0,20,11,True,320.68537429969814
188,sqrt,6.0,30,6,True,833.7435505951757
314,sqrt,76.0,46,18,False,877.005497813758
479,,179.0,24,14,False,329.6052004648639
146,sqrt,186.0,24,4,False,664.6089892327711
591,,1.0,40,14,False,1339.4588032548536
432,sqrt,,19,18,True,674.1675628277998
537,log2,181.0,32,18,True,841.5500148356605
198,sqrt,229.0,42,12,True,974.00733185552
506,log2,198.0,19,12,True,666.0955386011742
490,log2,165.0,5,15,True,418.9742436702628
401,log2,263.0,43,5,True,978.7012497447964
385,sqrt,128.0,20,11,True,697.8033304300719
366,log2,160.0,20,5,True,697.9875002449515
696,sqrt,75.0,32,19,True,852.493647522636
669,sqrt,295.0,42,12,True,964.962540786039
96,sqrt,99.0,40,5,False,814.2989942362833
297,log2,120.0,16,19,False,527.1023780697967
439,sqrt,17.0,25,11,True,745.6747630702866
138,log2,146.0,7,20,True,462.3336037411509
99,sqrt,283.0,43,12,False,883.5427979439514
378,sqrt,35.0,36,11,True,902.0358439422524
110,sqrt,282.0,38,19,True,957.465063713954
335,,216.0,21,7,True,322.21582857275325
688,log2,41.0,33,8,False,742.5895602499712
605,,220.0,20,3,True,320.38154947765173
630,,70.0,35,7,True,513.60817481227
527,sqrt,235.0,2,14,False,358.3020329318217
241,sqrt,19.0,2,9,False,337.8063283952622
747,sqrt,275.0,10,14,False,458.2829717830843
569,log2,90.0,11,15,True,516.9439320897935
352,sqrt,250.0,12,17,False,487.9623015045361
727,log2,296.0,46,7,False,861.7421415901831
374,,20.0,15,20,True,310.2181913566177
445,log2,185.0,19,20,True,670.656833842807
465,log2,6.0,26,16,False,688.8661494373644
721,log2,175.0,25,9,False,648.00021778377
546,sqrt,273.0,25,11,False,649.8510234586556
512,log2,25.0,7,6,False,412.4822070036179
702,log2,184.0,37,15,True,906.1383502925008
606,,56.0,37,20,True,534.0592564455275
478,log2,60.0,1,11,True,351.1257897142342
62,sqrt,128.0,24,19,True,744.5216113702046
285,sqrt,294.0,49,10,False,913.0345716957708
751,log2,299.0,40,18,True,936.3167544719644
503,,282.0,24,16,False,329.60520046486346
724,sqrt,51.0,32,5,True,849.9517220101488
24,,141.0,38,13,False,382.5823935173056
617,,149.0,30,19,True,448.7207067279756
57,log2,41.0,1,2,False,305.8887830170221
507,,65.0,12,12,True,300.753170344659
355,,37.0,7,8,True,274.7829676685472
418,log2,276.0,13,12,False,494.7520576216881
589,log2,110.0,5,12,True,403.2323076835344
436,sqrt,148.0,25,20,True,745.0976317499745
378,sqrt,60.0,41,16,False,812.5674549049182
190,,293.0,18,20,False,325.9607873171822
308,,24.0,22,12,True,325.8526853334994
67,log2,293.0,44,11,True,983.0388900392836
598,sqrt,124.0,43,12,False,811.8623951148029
412,log2,277.0,28,16,True,797.8299865197826
583,log2,3.0,14,12,True,953.5182134774926
162,,152.0,47,3,False,500.5911780723918
109,log2,188.0,16,15,True,633.1068036668278
715,log2,52.0,8,20,False,430.81094740146926
248,sqrt,109.0,23,4,True,720.0831532769499
458,log2,113.0,6,14,True,419.70653542192247
190,log2,129.0,11,12,False,481.89024333947714
226,log2,224.0,37,9,False,755.6791444331957
519,,78.0,19,7,False,331.84653434507976
93,log2,45.0,48,9,False,947.9603590229508
408,,227.0,11,14,False,306.1982897980826
74,log2,233.0,15,11,True,618.7779303972764
797,log2,251.0,26,5,False,664.0422947782008
220,log2,227.0,1,3,False,314.5608385011828
69,sqrt,119.0,39,7,True,934.5436786677752
597,sqrt,160.0,33,20,True,853.9141071031835
260,sqrt,223.0,2,18,True,394.4270593900184
720,,214.0,11,13,True,296.60912443307353
298,log2,102.0,21,5,False,586.4879777596167
362,sqrt,22.0,7,12,True,446.8372096612292
268,log2,96.0,20,14,True,693.8904590777339
702,sqrt,142.0,40,11,False,789.616994373652
608,,73.0,21,14,False,329.46103975262776
28,sqrt,222.0,29,19,True,798.8727539488154
736,log2,229.0,29,2,True,818.3160329690274
618,log2,200.0,39,14,True,932.8435235998128
551,log2,90.0,4,16,False,374.4508836505645
567,sqrt,125.0,47,20,True,1013.3978761870496
282,sqrt,73.0,33,2,False,728.1645733301452
725,sqrt,136.0,27,2,False,670.0570123222487
220,,267.0,21,3,True,321.99260077160886
459,log2,53.0,12,11,True,538.1985227651385
312,,222.0,11,13,True,296.653216138143
442,log2,32.0,20,15,True,688.2070205038368
209,log2,146.0,6,2,True,424.4273268873784
331,log2,20.0,32,11,True,846.1308901638724
559,sqrt,186.0,8,2,False,424.1917920770534
605,sqrt,71.0,35,14,False,751.3139181204161
728,sqrt,104.0,49,17,True,1044.8390863585191
656,log2,42.0,37,8,True,904.5524836874176
568,log2,208.0,13,15,True,563.9768430294142
95,sqrt,172.0,10,11,False,473.9327131425284
17,sqrt,296.0,19,7,False,559.6652975536216
88,log2,24.0,11,12,False,479.8953792635258
377,log2,214.0,31,12,True,833.5767608605246
179,sqrt,24.0,7,12,True,454.7894114669297
129,sqrt,250.0,12,10,True,568.7757631339174
271,,90.0,25,13,False,343.3600896735954
696,sqrt,81.0,31,18,False,726.7833964725479
523,sqrt,263.0,24,6,False,634.7368613414243
641,,42.0,29,9,True,433.11595786851154
751,,193.0,39,13,False,382.582393517302
178,sqrt,185.0,4,12,True,404.25213087768185
394,sqrt,247.0,39,8,False,773.2059176489139
348,sqrt,236.0,18,8,True,654.9363817832906
180,sqrt,299.0,22,11,True,725.7187839992755
702,log2,13.0,31,7,False,725.8784280846893
193,log2,265.0,19,11,True,694.68324362747
195,log2,133.0,29,2,True,819.7434098311884
580,log2,250.0,21,15,False,588.5199843395155
284,log2,144.0,13,5,True,590.6338974884027
643,sqrt,191.0,42,11,False,814.5952100091545
601,sqrt,112.0,14,18,True,586.3383728882582
508,log2,160.0,22,2,False,609.4392645490523
200,sqrt,180.0,22,6,True,718.3876768947027
319,,252.0,23,18,True,334.9587554113962
532,sqrt,202.0,44,20,False,832.186313639195
125,,205.0,15,19,False,317.3247153263477
77,log2,164.0,36,18,True,925.552462227201
542,sqrt,,45,10,True,990.2122736945882
46,,78.0,48,11,True,573.5921702830619
528,sqrt,284.0,25,17,True,742.9358018224466
309,log2,130.0,39,5,True,933.9459418279828
593,sqrt,225.0,37,19,True,898.463867190929
468,,199.0,28,13,True,414.2182482415882
726,,106.0,15,9,True,310.5176618077463
60,,242.0,23,19,False,330.6665626911906
117,sqrt,190.0,19,18,False,552.3743470794706
103,sqrt,27.0,18,19,False,554.3159570683613
535,log2,279.0,1,6,False,312.30923516543294
389,log2,164.0,45,15,False,851.2751092379286
13,sqrt,84.0,38,3,True,995.5458037931294
745,log2,73.0,40,16,True,938.600943629277
553,,34.0,44,6,False,488.19334161786594
377,,96.0,12,12,False,306.06487533608504
672,log2,239.0,13,14,True,563.1229022612558
264,sqrt,156.0,38,12,False,761.4034938157884
120,,132.0,31,11,False,346.294983774999
93,sqrt,19.0,50,4,True,1073.1597830310006
398,sqrt,124.0,45,11,True,999.3040549667552
235,,94.0,15,11,False,317.3247153263476
367,,262.0,19,11,True,319.0408220716441
287,sqrt,10.0,34,2,True,877.0959903108147
362,,158.0,43,10,True,564.5659134755227
70,log2,120.0,46,5,False,893.9782044320186
174,log2,154.0,6,15,False,387.817287190357
560,,11.0,18,5,True,317.25711171930817
344,sqrt,19.0,18,18,True,651.7642304805693
191,sqrt,114.0,50,3,False,932.5229299467388
135,sqrt,57.0,32,3,True,866.6206118408722
70,sqrt,141.0,49,5,True,1075.0352454578288
