N_estimators,max_features,Max_depth,Min_samples_leaf,Min_samples_split,bootstrap,Error-
533,sqrt,7,39,8,False,767.9991146286935
509,,203,9,4,False,302.48890536077425
633,log2,300,31,15,True,837.9811263156257
741,,176,26,10,True,376.8600901274275
617,log2,194,15,4,False,509.59984500539787
575,sqrt,188,9,12,True,477.03919912987976
443,sqrt,67,37,12,True,903.5554426254805
105,log2,113,34,11,True,907.5824947390822
639,,259,34,17,False,356.2636806208462
12,log2,227,6,12,True,545.4131484846093
239,,30,48,9,True,569.3645312252714
111,sqrt,40,15,15,True,616.6060140736183
355,,200,29,17,False,333.51480599710686
98,,67,41,2,True,557.4243133014056
790,,212,15,9,False,317.324715326341
623,,128,22,10,False,329.3556407859263
480,,118,41,2,True,558.7102177009227
243,log2,223,3,3,False,337.90267535927416
29,,260,32,18,False,352.3165160501712
160,sqrt,183,30,9,False,714.602626484643
767,,87,4,6,True,239.05917651274825
31,sqrt,283,46,7,False,841.4815069255367
44,sqrt,248,6,10,True,449.6990521770942
13,sqrt,147,30,2,True,949.6132306557806
296,sqrt,253,28,7,True,789.8276998701637
8,sqrt,167,7,4,True,512.0206185610994
433,,240,16,3,False,322.21824968238974
392,,276,37,3,True,532.474939594246
204,sqrt,32,30,15,False,703.7855963313814
408,log2,66,1,18,False,368.8354757021893
299,sqrt,179,27,18,False,673.4816570444456
522,,247,30,13,False,334.3615322279227
799,sqrt,172,6,17,True,434.29109694811393
757,log2,256,12,2,True,535.6212784547296
737,,104,40,16,True,554.8579894772316
591,log2,130,9,19,False,438.9843869434188
83,,151,35,17,True,514.3038285617179
471,,269,19,17,True,318.72584281072
659,,19,8,18,False,310.5980143880847
762,sqrt,187,43,16,False,822.1178556760576
98,log2,172,10,9,False,476.08030899494645
698,log2,131,24,14,False,639.235937551426
788,,159,15,15,True,310.43291433587615
800,sqrt,158,23,12,True,728.270031192039
115,log2,237,27,8,False,700.5789856401695
29,,289,33,18,True,497.5850427703126
662,,112,6,6,False,276.75448530914707
382,log2,214,9,16,False,433.62509171733853
61,sqrt,211,50,17,True,1085.609906731067
582,sqrt,52,27,18,False,673.6377471273385
573,sqrt,41,35,16,True,883.2722914663808
126,,270,11,2,False,306.19828979808733
389,sqrt,2,34,7,False,1272.2075160180916
93,sqrt,69,13,12,False,503.1305366291407
519,log2,,26,7,False,666.878234499608
351,log2,298,11,11,False,476.7804222018369
98,sqrt,266,49,15,True,1094.1171065073572
288,log2,72,28,13,False,687.0661031515875
576,,12,29,2,True,432.6361594346696
191,log2,214,43,14,True,974.9324061001771
453,,181,50,10,True,573.8526085063362
11,,45,37,12,False,375.41923983198444
624,log2,154,47,17,False,885.1531716337504
481,log2,195,46,15,False,863.2941975108268
416,sqrt,64,34,16,False,755.0817088545125
238,sqrt,1,42,13,True,1682.7100770205498
244,sqrt,46,15,15,False,519.38028916197
558,log2,194,18,2,True,638.3996393644371
611,,234,25,18,True,359.67470242351345
302,log2,67,17,19,False,559.6925286533256
592,sqrt,30,19,2,True,661.1816501546369
200,sqrt,35,39,14,False,769.796443201624
19,,230,32,8,False,352.316516050171
684,,182,46,13,True,568.7267780225765
730,,275,49,20,False,498.46747052760463
627,log2,5,17,7,True,683.5057246575892
558,,163,31,3,False,346.2949837749987
506,sqrt,134,36,14,True,892.9670664252303
565,log2,48,10,12,False,456.01701710087707
540,log2,89,12,19,True,536.0473207657642
506,sqrt,14,49,2,False,902.6015729901546
413,,198,45,16,True,567.6198953404261
781,,141,23,19,True,336.3742227210596
636,log2,22,35,6,False,750.9365848243846
233,,93,7,17,False,276.495684491493
101,sqrt,154,15,5,False,510.2533022258184
70,,252,35,18,False,373.32358237286286
609,log2,55,17,11,True,617.7528507496562
457,,255,49,3,True,572.1654033787174
181,,3,23,9,True,512.0660819534472
737,log2,257,48,5,True,1034.3392973345742
652,,181,13,13,False,317.94391901655723
784,log2,196,49,18,True,1044.5123821470834
215,log2,227,49,2,False,921.5855134159121
790,sqrt,128,39,14,True,933.065646868741
765,log2,168,5,5,False,372.2305106990333
133,,86,48,18,False,498.46747052760577
580,,178,2,6,False,244.44209262701443
700,,32,11,4,True,296.6312612074879
276,log2,34,40,7,False,768.61281463862
310,,269,40,18,True,554.5665395367175
426,log2,291,25,20,True,742.2869981666574
754,sqrt,271,5,12,False,371.63892747977025
477,,129,7,18,False,275.7940769429617
524,,109,20,7,False,328.43441348085776
420,,212,46,4,True,568.935996345354
224,sqrt,293,27,7,True,785.7926952758677
177,log2,94,15,8,False,511.46200208355367
372,log2,199,3,6,True,356.40993695885294
476,sqrt,141,20,5,True,684.4504968838298
462,sqrt,287,32,4,True,837.1793395942294
708,sqrt,66,11,4,True,523.9849764935905
160,log2,54,33,11,True,880.2473552321358
411,sqrt,166,32,9,False,739.8951776978112
377,log2,6,44,5,False,851.476083913734
793,sqrt,6,46,12,True,1015.6982776767924
455,log2,33,16,19,False,526.1261188007599
316,sqrt,272,39,4,True,936.5750683069468
699,,86,8,11,True,280.09870687369033
413,log2,123,2,7,False,326.0259370465702
373,log2,69,13,3,False,497.32053898744505
300,,3,34,8,False,552.1729682299216
325,,202,33,3,False,354.05787292749227
230,,139,18,13,False,325.9607873171821
797,log2,16,35,4,False,753.1146848491301
158,log2,232,20,5,False,553.9764981834353
736,,248,41,18,False,488.1933416178632
427,sqrt,,29,9,True,814.3585615195337
51,sqrt,40,27,4,True,737.6048947592578
764,sqrt,253,36,2,False,745.1218798995916
54,log2,282,1,12,True,367.34732178910895
687,sqrt,207,41,4,False,813.3616659211854
456,sqrt,122,12,10,True,538.1867074753582
600,sqrt,180,6,6,True,424.1864968820602
752,sqrt,39,41,18,False,809.8223865263906
530,log2,31,38,7,True,918.1964355830361
342,log2,112,3,18,True,399.9223573718024
361,log2,216,4,12,True,390.1653327891422
118,,65,6,20,True,272.84910576354065
502,sqrt,51,39,12,False,769.9225017302658
644,log2,272,8,14,False,423.7627514400558
38,sqrt,76,17,20,False,531.1348653718776
82,,264,3,4,False,251.73036555142573
718,log2,1,45,7,False,1707.0848137118928
301,log2,170,10,2,False,457.089171664486
377,,47,32,8,True,474.1616450157978
506,,67,14,3,True,307.6787505896845
